source_id,tweet_id,parent_idx,self_idx,num_parent,max_seq_len,text,veracity
525019752507658240,525019752507658240_1,1,2,3,25,@ArmedResearch Suppose that's real : that guy is carrying a lever action rifle it looks like ?,true
525019752507658240,525019752507658240_2,1,3,3,25,@ArmedResearch SOURCE plz :),true
525019752507658240,525019752507658240_3,1,4,3,25,@ArmedResearch Which accounts ?,true
525019752507658240,525019752507658240_4,1,5,3,25,@ArmedResearch Source ?,true
525019752507658240,525019752507658240_5,1,6,3,25,"@ArmedResearch hi , could you point us to the account ? I'm a reporter",true
525019752507658240,525019752507658240_6,1,7,3,25,@ArmedResearch Which accounts ?,true
525019752507658240,525019752507658240_7,1,8,3,25,@ArmedResearch Many here in Ottawa media looking for the source of this photo .,true
525019752507658240,525019752507658240_8,1,9,3,25,@ArmedResearch What media account did you get this photo from ? What is your confirmation that this is the guy ? DM me please,true
525019752507658240,525019752507658240_9,1,10,3,25,@ArmedResearch Could you tell us your source please ?,true
525019752507658240,525019752507658240_10,1,11,3,25,"@ArmedResearch Hi , can you tell me where you got the picture ?",true
525019752507658240,525019752507658240_11,1,12,3,25,@ArmedResearch @xSkylaStarx gross answer,true
525019752507658240,525019752507658240_12,3,13,3,25,@xSkylaStarx @ArmedResearch so there's no source ?,true
525023025792835585,525023025792835585,None,1,2,26,#ripnathancirillo rt @globeandmail : soldier killed at war memorial identified as cpl . nathan cirillo #ottawashooting URL,true
525023025792835585,525023025792835585_1,1,2,2,26,@Cameron_Gray @globeandmail A hero's life cut short by a coward while standing by our symbol of freedom . Condolences to his family and CF .,true
525023025792835585,525023025792835585_2,1,3,2,26,@Cameron_Gray Heartbreaking ! @globeandmail,true
525023025792835585,525023025792835585_3,1,4,2,26,@Cameron_Gray @globeandmail May he rest in peace . #respect,true
525023025792835585,525023025792835585_4,1,5,2,26,@Cameron_Gray @julieG1 @globeandmail Effed-up for so many reasons .,true
525023025792835585,525023025792835585_5,1,6,2,26,“ @Cameron_Gray : #RIPNathanCirillo  n : Soldier killed at war memorial identified as Cpl . Nathan Cirillo #OttawaShooting $URL$ ”,true
525023025792835585,525023025792835585_6,1,7,2,26,@Cameron_Gray @DAJSamarasinghe @globeandmail May His Soul Rest in Peace !,true
525025279803424768,525025279803424768,None,1,2,21,the soldier shot dead in wednesday's ottawa attacks has been named as cpl . nathan cirillo of #hamont #ottawashooting URL,true
525025279803424768,525025279803424768_1,1,2,2,21,@Canoe @calgarysun God Bless,true
525025279803424768,525025279803424768_2,1,3,2,21,@Canoe @ottawasuncom My heart is broken ! #notinvain,true
525025279803424768,525025279803424768_3,1,4,2,21,@Canoe @ottawasuncom Rest in peace . An innocent life taken so tragically . In our hearts and prayers .,true
525025279803424768,525025279803424768_4,1,5,2,21,@Canoe @ottawasuncom he even looks like a boss,true
525025279803424768,525025279803424768_5,1,6,2,21,@Canoe @ottawasuncom my condolences go out to your family,true
525025279803424768,525025279803424768_6,1,7,2,21,@Canoe @ottawasuncom My heart is broken ... I am so so sorry .. Nathan .. God Speed Hero .,true
525025463648137216,525025463648137216,None,1,2,28,breaking : a source confirms to cp24 that the deceased soldier in ottawa is cpl . nathan cirillo . cirillo was a member of the hamilton argylls,true
525025463648137216,525025463648137216_1,1,2,2,28,@CP24 R IP NATHAN !,true
525025463648137216,525025463648137216_2,1,3,2,28,@CP24 So sad . Too close to home . He's in God's hands now .,true
525025463648137216,525025463648137216_3,1,4,2,28,@CP24 I teared up when I heard .  n  nRIP Cpl Cirillo .,true
525025463648137216,525025463648137216_4,1,5,2,28,@CP24 #RIPNathanCirillo $URL$,true
525025463648137216,525025463648137216_5,1,6,2,28,@CP24 RIP,true
525025463648137216,525025463648137216_6,1,7,2,28,@CP24 very sad news . RIP   4F,true
525028734991343617,525028734991343617,None,1,1,21,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting,true
525049639016615937,525049639016615937,None,1,2,25,this is the soldier who died today at the #ottawa war memorial . his name is cpl . nathan cirillo . #rip #ottawastrong URL,true
525049639016615937,525049639016615937_1,1,2,2,25,@MaulerMauler @TheRemixLab R . I . P my condolences to his family,true
525056576038518785,525056576038518785,None,1,2,25,soldier killed in canada shooting was a young reservist with a six-year-old son URL URL,true
525056576038518785,525056576038518785_1,1,2,2,25,"@Telegraph RIP Nathan , , we love you",true
525056576038518785,525056576038518785_2,1,3,2,25,@Telegraph This world is seriously going to hell in a hand cart . I'm entirely fed up with innocent bystanders being senselessly killed .,true
525056576038518785,525056576038518785_3,1,4,2,25,Sad . @Telegraph Soldier killed in Canada shooting was a young reservist with a 6yr old son $URL$ $URL$ ”,true
525056576038518785,525056576038518785_4,1,5,2,25,Heartbreaking for #HamOnt and Canada . “ @Telegraph : Soldier killed in Canada shooting was a young reservist with a son $URL$,true
525056576038518785,525056576038518785_5,1,6,2,25,@Telegraph @TelegraphNews This is very sad . I just wish that the was a better place :(,true
525056576038518785,525056576038518785_6,1,7,2,25,@Telegraph this is the real tragedy . Lovely young man doing the right thing brought down by cowardly terrorists . Shameful . #CanadaStrong,true
525056576038518785,525056576038518785_7,1,8,2,25,@Telegraph Sad . RIP Cpl Nathan Cirillo .,true
525058976376193024,525058976376193024,None,1,2,25,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 URL,true
525058976376193024,525058976376193024_1,1,2,2,25,@Cellying @EF517_V2 ok I'm really pissed off now,true
525058976376193024,525058976376193024_2,1,3,2,25,"@Cellying @GoaliesNeverSay Condolences to all who loved him . We know , all too well , what you are going through .",true
525058976376193024,525058976376193024_3,1,4,2,25,@Cellying I am so sad and disgusted that some coward has done this to 2 of our soldiers now . I am livid .,true
525060425184858112,525060425184858112,None,1,3,27,"the canadian soldier killed in today's ottawa shooting is cpl . nathan cirillo , a family source told cnn . live blog : URL",true
525060425184858112,525060425184858112_1,1,2,3,27,@cnnbrk This is FAR from breaking news ... this has been known for hours,true
525060425184858112,525060425184858112_2,1,3,3,27,@cnnbrk ههه الوليد بن طلال متابع هالحساب ليش ؟ @Question_arab,true
525060425184858112,525060425184858112_3,1,4,3,27,@cnnbrk يابنات نبي فزعتكم - هنا @Question_arab,true
525060425184858112,525060425184858112_4,1,5,3,27,@cnnbrk اقولك خلي عنك بس وشوف وليد الفراج وش مسوي @Question_arab,true
525060425184858112,525060425184858112_5,1,6,3,27,@cnnbrk RIP Bro,true
525060425184858112,525060425184858112_6,1,7,3,27,@cnnbrk He was shot at close range and did not stand a chance .  nThe gunman was shot and killed later trying to enter parliment,true
525060425184858112,525060425184858112_7,1,8,3,27,"@cnnbrk what is our world coming to , we are afraid to go anywhere as no place is safe .",true
525060425184858112,525060425184858112_8,1,9,3,27,@cnnbrk source is correct !,true
525060425184858112,525060425184858112_9,1,10,3,27,@cnnbrk you've been late on this story all day ..,true
525060425184858112,525060425184858112_10,1,11,3,27,@CathyCollver @cnnbrk One guess .,true
525060425184858112,525060425184858112_11,1,12,3,27,@CathyCollver @cnnbrk because they can't read and write English,true
525060425184858112,525060425184858112_12,2,13,3,27,@nwhiteway @cnnbrk ITS STILL IMPORTANT,true
525068915068923904,525068915068923904,None,1,1,20,* * * exclusive * * * michael zahaf-bibeau caught on a #dashcam model sold at URL #ottawashooting URL,true
544268732046913536,544268732046913536,None,1,3,29,#breaking : hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place .,true
544268732046913536,544268732046913536_1,1,2,3,29,“ @SkyNewsAust : #BREAKING : Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place . ”,true
544268732046913536,544268732046913536_2,2,3,3,29,@thetorse @SkyNewsAust reports of an ISIS flag too I saw ?,true
544268732046913536,544268732046913536_3,1,4,3,29,Forced to hold #ISIS flag ? MT @SkyNewsAust : BREAKING : Hostages held & siege taking place at #Sydney's Lindt Chocolat Cafe in Martin Place .,true
544268732046913536,544268732046913536_4,1,5,3,29,“ @SkyNewsAust : #BREAKING : Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place . ” @AngieTVLau,true
544268732046913536,544268732046913536_5,1,6,3,29,Wow ! I was just there RT @SkyNewsAust : #BREAKING : Hostages are being held & a siege is taking place at Sydney's Lindt Cafe in Martin Place,true
544268732046913536,544268732046913536_6,1,7,3,29,Omg “ @SkyNewsAust : #BREAKING : Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place . ”,true
544269749405097984,544269749405097984,None,1,2,17,breaking : live coverage of hostage situation unfolding in sydney's martin place URL URL,true
544269749405097984,544269749405097984_1,1,2,2,17,@newscomauHQ,true
544269749405097984,544269749405097984_2,1,3,2,17,@newscomauHQ @EndTheEU feel the enrichment,true
544269749405097984,544269749405097984_3,1,4,2,17,$RESERVED$ @newscomauHQ : Live coverage of hostage situation unfolding in Sydney's Martin Place $URL$ $URL$,true
544269749405097984,544269749405097984_4,1,5,2,17,@newscomauHQ #ISIS flag !,true
544269749405097984,544269749405097984_5,1,6,2,17,Terrifying “ @newscomauHQ : BREAKING : Hostage situation unfolding in Sydney's Martin Place $URL$ $URL$ ”,true
544269749405097984,544269749405097984_6,1,7,2,17,@newscomauHQ @ausxip Is that the Lindt chocolate cafe ?,true
544269749405097984,544269749405097984_7,1,8,2,17,#SIEGE in #OZ = @KellyRek @Americassoul @newscomauHQ,true
544269749405097984,544269749405097984_8,1,9,2,17,@newscomauHQ @Rotat3d wee Neid tu goe dere an FAK sheet arp orn deh moooslims brah,true
544271284796784640,544271284796784640,None,1,2,21,"developing : gunman takes hostages in sydney cafe , ' isis ' flags being held against window - URL URL",true
544271284796784640,544271284796784640_1,1,2,2,21,@Breaking911 @Cameron_Gray Looks like a job for Special Ops . Prayers for the hostages .,true
544271284796784640,544271284796784640_2,1,3,2,21,@Breaking911 bet they're happy they let those goat humpers into the country .,true
544271284796784640,544271284796784640_3,1,4,2,21,"@Breaking911 @OraBx The police better plan on killing him , because his intentions are not at all in doubt .",true
544271362022338560,544271362022338560,None,1,2,23,"black islamic flag being held up in window of #lindt chocolate store in martin place , sydney - hostages inside . URL",true
544271362022338560,544271362022338560_1,1,2,2,23,@Andrew_Denney @charlescwcooke but its such a peaceful religion / s,true
544271362022338560,544271362022338560_2,1,3,2,23,@Andrew_Denney @PaulSandars I hope everyone gets out safely .,true
544271362022338560,544271362022338560_3,1,4,2,23,@Andrew_Denney @charlescwcooke @instapundit so we still not sure of the motivation for the attack ?,true
544274934835707905,544274934835707905,None,1,2,23,several people being held hostage at a sydney cafe . australian tv showing people with hands up against a window : URL,true
544274934835707905,544274934835707905_1,1,2,2,23,@haurry_stvlles @BBCWorld news .,true
544274934835707905,544274934835707905_2,1,3,2,23,@BBCWorld BUT WHY A FUCKING CAFE IN AUSTRALIA,true
544274934835707905,544274934835707905_3,1,4,2,23,@OZzSue @w0tn0t @AnitaTeguh @BBCWorld @BBCNews Talk talk we need action toigh action .,true
544274934835707905,544274934835707905_4,1,5,2,23,@OZzSue @AnitaTeguh @BBCWorld @BBCNews where are you sue in oz ?,true
544274934835707905,544274934835707905_5,1,6,2,23,@iSpiideyyy @BBCWorld yeah it's not,true
544277117039837184,544277117039837184,None,1,3,33,flag in window of sydney lindt cafe not an isis flag . reads : ‘ there is no god but allah and muhammad is the messenger of god ’ ( @liztilley84 ),true
544277117039837184,544277117039837184_1,1,2,3,33,@SkyNewsAust Support a #mediablackout to avoid giving the hostage takers a platform for their message & risking future copycats #martinplace,true
544277117039837184,544277117039837184_2,1,3,3,33,"@SkyNewsAust @liztilley84  n  nWho cares about the flag , the people being held hostage are more important .",true
544277117039837184,544277117039837184_3,1,4,3,33,@SkyNewsAust @liztilley84 so what,true
544277117039837184,544277117039837184_4,2,5,3,33,@rachflit @SkyNewsAust you say what ? Blackout ? How will the hide the budget then ?,true
544277117039837184,544277117039837184_5,1,6,3,33,@SkyNewsAust @conkc2 @liztilley84 Muhammad would be the guy with the 9 yr old wives and the order of death to infidels ? What's the diff ?,true
544277117039837184,544277117039837184_6,1,7,3,33,@SkyNewsAust @liztilley84 @AB_Owl Not a great comfort but an important detail to emphasise .,true
544277117039837184,544277117039837184_7,1,8,3,33,@SkyNewsAust @StephanieAWood1 @liztilley84 then I guess we all don't need to worry ? ? ?,true
544277117039837184,544277117039837184_8,1,9,3,33,@SkyNewsAust so its not an IS flag - must be a peaceful Islamic extremist group then !,true
544277117039837184,544277117039837184_9,1,10,3,33,@DrozAnn @SkyNewsAust @liztilley84 yeah send them to Kobane in Syria ..,true
544278335455776769,544278335455776769,None,1,4,29,"#breaking hostages held inside sydney cafe , islamic flag held up",true
544278335455776769,544278335455776769_1,1,2,4,29,"бля “ @AFP : #BREAKING Hostages held inside Sydney cafe , Islamic flag held up ”",true
